Zeitstempel,Strombilanz Schweiz,Strombudget Schweiz,Stromverbrauch Schweiz
2009-02-25 08:00:00+00:00,128840.90087500075,3140773.5622500004,3011932.6613749997
2009-02-25 12:00:00+00:00,148982.69693749957,2991151.0254999995,2842168.3285625
2009-02-25 16:00:00+00:00,147621.92318749987,3039688.5193125,2892066.596125
2009-02-25 20:00:00+00:00,130015.67925000004,2940382.220125,2810366.540875
2009-02-26 00:00:00+00:00,244846.90131250024,2829175.8425000003,2584328.9411875
2009-02-26 04:00:00+00:00,159824.61431249976,3069370.317,2909545.7026875
2009-02-26 08:00:00+00:00,139045.87693749974,3365773.4175,3226727.5405625002
2009-02-26 12:00:00+00:00,135814.02706250083,3258014.5081250006,3122200.4810625
2009-02-26 16:00:00+00:00,138989.49018750014,3233992.2248125,3095002.734625
2009-02-26 20:00:00+00:00,131482.97575000022,2970858.333125,2839375.3573749997
2009-02-27 00:00:00+00:00,205701.7188749998,2683316.608625,2477614.88975
2009-02-27 04:00:00+00:00,160942.8475624998,2962783.570625,2801840.7230625004
2009-02-27 08:00:00+00:00,134384.9963750001,3242751.0978125,3108366.1014374997
2009-02-27 12:00:00+00:00,130366.43706249958,3098816.09075,2968449.6536875004
2009-02-27 16:00:00+00:00,131940.7579374998,3011424.7693125,2879484.0113750002
2009-02-27 20:00:00+00:00,135039.6984374998,2862943.8425625,2727904.144125
2009-02-28 00:00:00+00:00,190776.77681249985,2585221.9071875,2394445.130375
2009-02-28 04:00:00+00:00,179060.1396874995,2516391.2321249996,2337331.0924375
2009-02-28 08:00:00+00:00,118762.42456250032,2627381.2754375,2508618.8508749995
2009-02-28 12:00:00+00:00,122339.54631249979,2606602.7808125,2484263.2345000003
2009-02-28 16:00:00+00:00,134356.8211874999,2738584.9898125,2604228.168625
2009-02-28 20:00:00+00:00,127045.21437499998,2600622.19425,2473576.979875
2009-03-01 00:00:00+00:00,218151.782625,2501494.1756875003,2283342.3930625003
2009-03-01 04:00:00+00:00,266544.88081250014,2427534.759,2160989.8781875
2009-03-01 08:00:00+00:00,174056.6871249997,2510393.7584375,2336337.0713125
2009-03-01 12:00:00+00:00,179726.5806250004,2508809.0590000004,2329082.478375
2009-03-01 16:00:00+00:00,122848.76306249946,2552935.74075,2430086.9776875004
2009-03-01 20:00:00+00:00,158780.7152499999,2474838.940125,2316058.2248750003
2009-03-02 00:00:00+00:00,305248.4608750008,2460205.7805000003,2154957.3196249995
2009-03-02 04:00:00+00:00,172902.07018749928,2676167.8903125,2503265.8201250006
2009-03-02 08:00:00+00:00,129646.66187500022,3020793.4128125003,2891146.7509375
2009-03-02 12:00:00+00:00,125917.57831250038,2969791.5916250004,2843874.0133125
2009-03-02 16:00:00+00:00,123515.75193750067,2918972.7216250002,2795456.9696874996
2009-03-02 20:00:00+00:00,142549.5996249998,2709396.4595625,2566846.8599375
2009-03-03 00:00:00+00:00,299271.0494374996,2565598.68375,2266327.6343125002
2009-03-03 04:00:00+00:00,160096.53225000016,2791623.4034375,2631526.8711874997
2009-03-03 08:00:00+00:00,137207.11437500035,3108139.1298125004,2970932.0154375
2009-03-03 12:00:00+00:00,126478.0817499999,3036917.92975,2910439.848
2009-03-03 16:00:00+00:00,123240.06468750071,2946242.3494375004,2823002.2847499996
2009-03-03 20:00:00+00:00,149524.7780000004,2786414.768625,2636889.9906249996
2009-03-04 00:00:00+00:00,291826.23368749954,2515127.2578125,2223301.0241250005
2009-03-04 04:00:00+00:00,202366.67024999997,2786509.42575,2584142.7555
2009-03-04 08:00:00+00:00,133141.93268750003,3174810.7565625003,3041668.8238750002
2009-03-04 12:00:00+00:00,129817.16656250041,3127614.661875,2997797.4953125
2009-03-04 16:00:00+00:00,127523.78956250008,3058747.54,2931223.7504375
2009-03-04 20:00:00+00:00,151746.9698749995,2721131.2139999997,2569384.244125
2009-03-05 00:00:00+00:00,316388.6150000002,2489456.473875,2173067.858875
2009-03-05 04:00:00+00:00,210180.77443750016,2768905.9091875004,2558725.13475
2009-03-05 08:00:00+00:00,141358.0280000004,3180609.305125,3039251.2771249996
2009-03-05 12:00:00+00:00,136114.57306249999,3123317.6410625,2987203.068
2009-03-05 16:00:00+00:00,140764.00037499983,3106978.7289375,2966214.7285625003
2009-03-05 20:00:00+00:00,158738.4140625,2818035.553375,2659297.1393125
2009-03-06 00:00:00+00:00,298855.95299999975,2600584.913125,2301728.960125
2009-03-06 04:00:00+00:00,176750.83393749967,2794696.5599999996,2617945.7260625
2009-03-06 08:00:00+00:00,138267.17956249975,3167678.1675624996,3029410.988
2009-03-06 12:00:00+00:00,135500.99562499998,3106025.321,2970524.325375
2009-03-06 16:00:00+00:00,138812.25549999997,3058273.9786874996,2919461.7231874997
2009-03-06 20:00:00+00:00,163819.73675000016,2819680.4897499997,2655860.7529999996
2009-03-07 00:00:00+00:00,295997.58431249997,2472146.480875,2176148.8965625
2009-03-07 04:00:00+00:00,243630.45968750073,2447528.8288750006,2203898.3691875
2009-03-07 08:00:00+00:00,144317.30368749984,2668467.9286249997,2524150.6249375
2009-03-07 12:00:00+00:00,160441.55537499953,2718903.9118749993,2558462.3564999998
2009-03-07 16:00:00+00:00,147349.47431249963,2743924.6581874997,2596575.183875
2009-03-07 20:00:00+00:00,200165.20181250013,2631412.966375,2431247.7645624997
2009-03-08 00:00:00+00:00,281500.5150624998,2518350.9243125,2236850.40925
2009-03-08 04:00:00+00:00,261887.5613125004,2452232.7684375,2190345.2071249997
2009-03-08 08:00:00+00:00,196487.43449999997,2550242.0318124997,2353754.5973125
2009-03-08 12:00:00+00:00,192941.6185625,2441954.3013125,2249012.68275
2009-03-08 16:00:00+00:00,172333.24437499978,2597597.798375,2425264.554
2009-03-08 20:00:00+00:00,183196.05731249973,2502620.9839999997,2319424.9266875
2009-03-09 00:00:00+00:00,282655.3783749994,2396755.3362499997,2114099.9578750003
2009-03-09 04:00:00+00:00,187702.9980624998,2702345.9614375,2514642.9633750003
2009-03-09 08:00:00+00:00,131209.80874999985,3164135.6319375,3032925.8231875002
2009-03-09 12:00:00+00:00,128993.48931250023,3106318.2405000003,2977324.7511875
2009-03-09 16:00:00+00:00,123242.26150000002,3004947.7434375,2881705.4819375
2009-03-09 20:00:00+00:00,151171.40643750038,2745344.1810625,2594172.7746249996
2009-03-10 00:00:00+00:00,227081.69249999942,2598023.4464999996,2370941.754
2009-03-10 04:00:00+00:00,150692.12612499995,2769699.7390625,2619007.6129375002
2009-03-10 08:00:00+00:00,129567.68518750044,3072288.1727500004,2942720.4875625
2009-03-10 12:00:00+00:00,134569.06631249934,3102023.1748749996,2967454.1085625
2009-03-10 16:00:00+00:00,133786.98600000003,3105718.0511875,2971931.0651875
2009-03-10 20:00:00+00:00,158511.10918749962,2815905.766125,2657394.6569375005
2009-03-11 00:00:00+00:00,289079.3331875,2583402.1512499996,2294322.8180624996
2009-03-11 04:00:00+00:00,187625.19662499987,2704792.2643125,2517167.0676875003
2009-03-11 08:00:00+00:00,130906.43250000011,3064879.0795625,2933972.6470625
2009-03-11 12:00:00+00:00,126930.6129999999,2941531.3661875,2814600.7531875
2009-03-11 16:00:00+00:00,125736.11087499931,2935166.532249999,2809430.421375
2009-03-11 20:00:00+00:00,189034.40131249977,2784768.5965624996,2595734.19525
2009-03-12 00:00:00+00:00,252112.05612499965,2526008.716125,2273896.66
2009-03-12 04:00:00+00:00,181089.93162499974,2684829.2171874996,2503739.2855625
2009-03-12 08:00:00+00:00,128220.01937499968,3061381.4219374997,2933161.4025625
2009-03-12 12:00:00+00:00,124349.92143750004,2928056.734125,2803706.8126875
2009-03-12 16:00:00+00:00,127202.87799999956,2934073.50375,2806870.6257500006
2009-03-12 20:00:00+00:00,181086.73512499966,2738030.7893749997,2556944.05425
2009-03-13 00:00:00+00:00,314329.32524999976,2527726.5308125,2213397.2055625003
2009-03-13 04:00:00+00:00,230585.11168750003,2718921.302,2488336.1903125
2009-03-13 08:00:00+00:00,149023.19818749977,2967455.9448125,2818432.746625
2009-03-13 12:00:00+00:00,140418.0283749993,2804160.2730624997,2663742.2446875004
2009-03-13 16:00:00+00:00,143782.79837500025,2798611.3804375,2654828.5820624996
2009-03-13 20:00:00+00:00,165659.77749999985,2727573.22975,2561913.45225
2009-03-14 00:00:00+00:00,214117.42787500005,2508125.968125,2294008.54025
2009-03-14 04:00:00+00:00,247684.02643750003,2456986.2041875003,2209302.1777500003
2009-03-14 08:00:00+00:00,157272.2971250005,2577665.1654375,2420392.8683124995
2009-03-14 12:00:00+00:00,149558.26012500003,2495212.622625,2345654.3625
2009-03-14 16:00:00+00:00,146568.8674999997,2643982.5205624998,2497413.6530625
2009-03-14 20:00:00+00:00,200935.6839999999,2519762.6944375,2318827.0104375
2009-03-15 00:00:00+00:00,297908.7925625001,2299757.530125,2001848.7375625
2009-03-15 04:00:00+00:00,305578.76693749987,2308803.3941875,2003224.62725
2009-03-15 08:00:00+00:00,199578.10262499936,2438296.0688124998,2238717.9661875004
2009-03-15 12:00:00+00:00,189537.07218750054,2346778.3081875,2157241.2359999996
2009-03-15 16:00:00+00:00,167008.06931249984,2519175.5673125,2352167.498
2009-03-15 20:00:00+00:00,189132.22306250036,2440606.4186875,2251474.1956249997
2009-03-16 00:00:00+00:00,292047.7233749998,2346416.25175,2054368.528375
2009-03-16 04:00:00+00:00,202937.1687500002,2655158.172875,2452221.004125
2009-03-16 08:00:00+00:00,124359.26224999968,3001260.8071874995,2876901.5449375
2009-03-16 12:00:00+00:00,118201.52306250017,2901271.731625,2783070.2085625
2009-03-16 16:00:00+00:00,120425.60568749951,2822428.412375,2702002.8066875003
2009-03-16 20:00:00+00:00,171989.09000000032,2547270.74425,2375281.6542499997
2009-03-17 00:00:00+00:00,301635.10087500024,2359448.0781875,2057812.9773125
2009-03-17 04:00:00+00:00,214772.24149999954,2653284.9980625,2438512.7565625003
2009-03-17 08:00:00+00:00,123435.43125000037,2922066.43575,2798631.0045
2009-03-17 12:00:00+00:00,121854.16231250018,2835941.8443750003,2714087.6820625
2009-03-17 16:00:00+00:00,119892.76668750029,2831915.8968125,2712023.1301249997
2009-03-17 20:00:00+00:00,167057.88656250061,2578775.3095000004,2411717.4229375
2009-03-18 00:00:00+00:00,256514.1954999999,2287351.5940624997,2030837.3985624998
2009-03-18 04:00:00+00:00,217463.10343749914,2667066.4984374996,2449603.3950000005
2009-03-18 08:00:00+00:00,128583.19399999967,2936580.330125,2807997.136125
2009-03-18 12:00:00+00:00,112143.3896250003,2773733.1210000003,2661589.731375
2009-03-18 16:00:00+00:00,133557.48031249968,2794725.8167499998,2661168.3364375
2009-03-18 20:00:00+00:00,145592.5985624995,2568764.0297499998,2423171.4311875002
2009-03-19 00:00:00+00:00,264333.6037500007,2344152.2415000005,2079818.6377499998
2009-03-19 04:00:00+00:00,168597.32312499918,2632728.1477499995,2464130.8246250004
2009-03-19 08:00:00+00:00,125068.03862500004,2955543.03925,2830475.000625
2009-03-19 12:00:00+00:00,137439.95862499997,2759695.5129375,2622255.5543125
2009-03-19 16:00:00+00:00,129901.26906249998,2888180.3805625,2758279.1115
2009-03-19 20:00:00+00:00,186178.8770625,2629772.6684999997,2443593.7914374997
2009-03-20 00:00:00+00:00,225651.96350000007,2301812.36325,2076160.3997499999
2009-03-20 04:00:00+00:00,172555.84049999947,2655235.6904999996,2482679.85
2009-03-20 08:00:00+00:00,129542.96249999944,3055533.7745624995,2925990.8120625
2009-03-20 12:00:00+00:00,124397.04081250029,2941134.9845625004,2816737.94375
2009-03-20 16:00:00+00:00,116078.0859375,2863106.36075,2747028.2748125
2009-03-20 20:00:00+00:00,134435.375,2692583.6933125,2558148.3183125
2009-03-21 00:00:00+00:00,190728.24068750022,2442276.15375,2251547.9130625
2009-03-21 04:00:00+00:00,162601.41062499955,2425105.270625,2262503.8600000003
2009-03-21 08:00:00+00:00,116355.37149999989,2710665.3835624997,2594310.0120624998
2009-03-21 12:00:00+00:00,127451.22962500015,2639519.4243125003,2512068.1946875
2009-03-21 16:00:00+00:00,118119.20618749969,2737154.6969374996,2619035.49075
2009-03-21 20:00:00+00:00,117126.4592500003,2656587.1199375005,2539460.6606875
2009-03-22 00:00:00+00:00,195930.1437499998,2494979.3521249997,2299049.208375
2009-03-22 04:00:00+00:00,219220.109375,2493257.470625,2274037.36125
2009-03-22 08:00:00+00:00,199001.75031250017,2512713.9806250003,2313712.2303125
2009-03-22 12:00:00+00:00,202156.7485000007,2406958.0820625005,2204801.3335625
2009-03-22 16:00:00+00:00,183505.2092500003,2542848.1646875003,2359342.9554375
2009-03-22 20:00:00+00:00,160258.83549999958,2500742.5042499998,2340483.66875
2009-03-23 00:00:00+00:00,206118.94724999974,2467496.60125,2261377.654
2009-03-23 04:00:00+00:00,155746.03756249975,2831433.5114375,2675687.473875
2009-03-23 08:00:00+00:00,125758.36950000003,3132006.94875,3006248.57925
2009-03-23 12:00:00+00:00,120862.0221874998,3005575.9299999997,2884713.9078125
2009-03-23 16:00:00+00:00,123654.48062500032,2971494.3158750003,2847839.83525
2009-03-23 20:00:00+00:00,135438.0348125007,2666911.9725625003,2531473.9377499996
2009-03-24 00:00:00+00:00,282888.8562499997,2300340.609375,2017451.7531250003
2009-03-24 04:00:00+00:00,183205.78168750042,2708091.6605,2524885.8788125
2009-03-24 08:00:00+00:00,131777.9634375004,3132619.7065000003,3000841.7430625
2009-03-24 12:00:00+00:00,126489.49137500022,3092826.0844375,2966336.5930625
2009-03-24 16:00:00+00:00,124263.54106249986,3069549.1021249997,2945285.5610625
2009-03-24 20:00:00+00:00,141637.11481249938,2794077.6214999994,2652440.5066875
2009-03-25 00:00:00+00:00,231324.29168749973,2563725.7479999997,2332401.4563125
2009-03-25 04:00:00+00:00,147581.65112500032,2851371.2279375,2703789.5768124997
2009-03-25 08:00:00+00:00,131673.97018750012,3216789.788625,3085115.8184375
2009-03-25 12:00:00+00:00,129553.49568750057,3173630.3241250003,3044076.8284374997
2009-03-25 16:00:00+00:00,129241.07212499995,3125536.4953125,2996295.4231875
2009-03-25 20:00:00+00:00,148315.87425000034,2809156.6100625005,2660840.7358125
2009-03-26 00:00:00+00:00,254345.0479375003,2603085.584125,2348740.5361874998
2009-03-26 04:00:00+00:00,159990.4027499999,2863211.0409999997,2703220.63825
2009-03-26 08:00:00+00:00,129793.76781249978,3194642.447875,3064848.6800625003
2009-03-26 12:00:00+00:00,123499.02243749984,3033107.6686875,2909608.64625
2009-03-26 16:00:00+00:00,119907.01974999998,3045011.9863124997,2925104.9665624998
2009-03-26 20:00:00+00:00,138396.89668750018,2779007.671,2640610.7743125
2009-03-27 00:00:00+00:00,266909.6423124997,2516695.7944374997,2249786.152125
2009-03-27 04:00:00+00:00,200062.80193750001,2793317.7337499997,2593254.9318124996
2009-03-27 08:00:00+00:00,127688.30568750016,3105653.398,2977965.0923125
2009-03-27 12:00:00+00:00,128750.1194374999,2956007.5284375,2827257.409
2009-03-27 16:00:00+00:00,118688.73749999981,2911968.9198125,2793280.1823125
2009-03-27 20:00:00+00:00,145478.3126249998,2771213.530375,2625735.2177500003
2009-03-28 00:00:00+00:00,247052.73849999998,2557075.113875,2310022.375375
2009-03-28 04:00:00+00:00,221475.80149999913,2516496.2093124995,2295020.4078125004
2009-03-28 08:00:00+00:00,133792.11087499978,2668034.3058125,2534242.1949375
2009-03-28 12:00:00+00:00,139115.51781250024,2743207.98625,2604092.4684375
2009-03-28 16:00:00+00:00,137095.2451249999,2776928.082125,2639832.8370000003
2009-03-28 20:00:00+00:00,178500.50437500048,2584333.6103125,2405833.1059374996
2009-03-29 00:00:00+00:00,193018.46756249992,2407458.252,2214439.7844375
2009-03-29 04:00:00+00:00,206015.29225000017,2288947.1629375,2082931.8706874999
2009-03-29 08:00:00+00:00,194652.4688124992,2551371.3596874997,2356718.8908750005
2009-03-29 12:00:00+00:00,159786.56118749967,2536094.1014374997,2376307.54025
2009-03-29 16:00:00+00:00,161776.8881249996,2638885.298625,2477108.4105
2009-03-29 20:00:00+00:00,191905.89012500085,2506986.6095625004,2315080.7194374995
2009-03-30 00:00:00+00:00,219969.34587499965,2390255.2375,2170285.891625
2009-03-30 04:00:00+00:00,143669.74175000004,2810962.6381874997,2667292.8964374997
2009-03-30 08:00:00+00:00,125912.55312499963,2917840.0287499996,2791927.475625
2009-03-30 12:00:00+00:00,123991.06987499958,2819705.9608124997,2695714.8909375
2009-03-30 16:00:00+00:00,116306.86581250001,2722707.447625,2606400.5818125
2009-03-30 20:00:00+00:00,186472.75100000016,2603158.5236250004,2416685.772625
2009-03-31 00:00:00+00:00,254157.4102500002,2412073.1795,2157915.76925
2009-03-31 04:00:00+00:00,135191.72687500063,2977327.9390000002,2842136.2121249996
2009-03-31 08:00:00+00:00,126447.77243750077,3146901.0715000005,3020453.2990625
2009-03-31 12:00:00+00:00,122504.29106249986,2998975.6219375,2876471.330875
2009-03-31 16:00:00+00:00,115698.51262499951,2911568.5228124997,2795870.0101875
2009-03-31 20:00:00+00:00,162833.39156250004,2566694.0529375,2403860.661375
2009-04-01 00:00:00+00:00,247994.28931250004,2398964.6599375,2150970.370625
2009-04-01 04:00:00+00:00,127248.46887499932,2855422.3694375,2728173.9005625006
2009-04-01 08:00:00+00:00,120844.05856249994,3006830.4113125,2885986.35275
2009-04-01 12:00:00+00:00,117661.33393749967,2847954.889375,2730293.5554375
2009-04-01 16:00:00+00:00,128349.27418749966,2772900.18375,2644550.9095625
2009-04-01 20:00:00+00:00,181975.78187500034,2545848.985375,2363873.2035
2009-04-02 00:00:00+00:00,253562.8784375002,2219640.9093125,1966078.030875
2009-04-02 04:00:00+00:00,170699.3535000002,2846704.068,2676004.7145
2009-04-02 08:00:00+00:00,123758.83187500015,2954164.727,2830405.895125
2009-04-02 12:00:00+00:00,129047.75106250029,2762130.7735,2633083.0224375
2009-04-02 16:00:00+00:00,173840.70162499975,2728858.7178125,2555018.0161875
2009-04-02 20:00:00+00:00,218459.56818749988,2521879.3285,2303419.7603125
2009-04-03 00:00:00+00:00,275545.95868749986,2306114.7071249997,2030568.7484374999
2009-04-03 04:00:00+00:00,155541.97468749993,2759500.038125,2603958.0634375
2009-04-03 08:00:00+00:00,143061.34081249963,2818601.156625,2675539.8158125
2009-04-03 12:00:00+00:00,180058.96937499987,2669109.8809375,2489050.9115625
2009-04-03 16:00:00+00:00,195150.2013124996,2598109.418125,2402959.2168125003
2009-04-03 20:00:00+00:00,198865.93262500037,2472937.1135,2274071.1808749996
2009-04-04 00:00:00+00:00,221821.2451874998,2098250.8739374997,1876429.62875
2009-04-04 04:00:00+00:00,180409.39762500022,2367802.772125,2187393.3745
2009-04-04 08:00:00+00:00,147501.75556250056,2585575.2960625,2438073.5404999997
2009-04-04 12:00:00+00:00,163943.65287499968,2449126.5168749997,2285182.864
2009-04-04 16:00:00+00:00,173705.79362499993,2548472.3769375,2374766.5833125003
2009-04-04 20:00:00+00:00,191710.88543749973,2490105.0324374996,2298394.147
2009-04-05 00:00:00+00:00,196335.8283124999,2311986.3970625,2115650.56875
2009-04-05 04:00:00+00:00,212563.77137499978,2282296.2825625,2069732.5111875
2009-04-05 08:00:00+00:00,172630.20449999906,2359408.6390624996,2186778.4345625006
2009-04-05 12:00:00+00:00,175492.32893749932,2268217.2419999996,2092724.9130625003
2009-04-05 16:00:00+00:00,137940.78206250025,2426500.81575,2288560.0336875
2009-04-05 20:00:00+00:00,163495.5077500001,2251261.1201250004,2087765.6123750003
2009-04-06 00:00:00+00:00,225160.9691875002,2112998.9669375,1887837.9977499999
2009-04-06 04:00:00+00:00,127726.61087500025,2704027.1417500004,2576300.530875
2009-04-06 08:00:00+00:00,118502.23725000024,2789945.5654375004,2671443.3281875
2009-04-06 12:00:00+00:00,113022.21306249965,2606801.8794374997,2493779.666375
2009-04-06 16:00:00+00:00,115176.01956250006,2539738.6230625,2424562.6034999997
2009-04-06 20:00:00+00:00,187214.9525624998,2323739.4404375,2136524.487875
2009-04-07 00:00:00+00:00,248638.87993749976,2132597.556875,1883958.6769375
2009-04-07 04:00:00+00:00,124768.56768750073,2685894.9241250004,2561126.3564374996
